2026-06-30 16:38:57,741 | INFO | 127.0.0.1 - - [30/Jun/2026 16:38:57] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-06-30 16:40:35,977 | INFO | ===================================
2026-06-30 16:40:35,977 | INFO | Organizer Started
2026-06-30 16:40:35,977 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-06-30 16:40:35,978 | INFO | Organizer Finished
2026-06-30 16:40:35,978 | INFO | Moved: 0
2026-06-30 16:40:35,978 | INFO | Skipped: 0
2026-06-30 16:40:35,978 | INFO | Failed: 0
2026-06-30 16:40:36,050 | INFO | 127.0.0.1 - - [30/Jun/2026 16:40:36] "POST / HTTP/1.1" 200 -
2026-06-30 16:40:36,078 | INFO | 127.0.0.1 - - [30/Jun/2026 16:40:36] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
2026-06-30 16:40:36,099 | INFO | 127.0.0.1 - - [30/Jun/2026 16:40:36] "GET /static/style.css HTTP/1.1" 200 -
2026-06-30 16:40:47,732 | INFO | 127.0.0.1 - - [30/Jun/2026 16:40:47] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2026-06-30 16:40:47,743 | INFO | 127.0.0.1 - - [30/Jun/2026 16:40:47] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-06-30 16:49:01,455 | INFO | ===================================
2026-06-30 16:49:01,455 | INFO | Organizer Started
2026-06-30 16:49:01,455 | INFO | Folder: C:\Users\Aarya\OneDrive\Desktop\Smart-File-Organizer\test_folder
2026-06-30 16:49:01,456 | INFO | Organizer Finished
2026-06-30 16:49:01,456 | INFO | Moved: 0
2026-06-30 16:49:01,456 | INFO | Skipped: 0
2026-06-30 16:49:01,456 | INFO | Failed: 0
2026-06-30 16:49:01,457 | INFO | 127.0.0.1 - - [30/Jun/2026 16:49:01] "POST / HTTP/1.1" 200 -
2026-06-30 16:49:01,510 | INFO | 127.0.0.1 - - [30/Jun/2026 16:49:01] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-06-30 16:49:01,519 | INFO | 127.0.0.1 - - [30/Jun/2026 16:49:01] "GET /static/style.css HTTP/1.1" 200 -
2026-06-30 16:49:01,532 | INFO | 127.0.0.1 - - [30/Jun/2026 16:49:01] "GET /static/script.js HTTP/1.1" 200 -
2026-06-30 16:49:07,409 | INFO | ===================================
